,BVP,EDA,ACC_x,ACC_y,ACC_z,TEMP,label
88,0.5917169,0.014813286,0.5748307,0.77173555,0.70762914,0.8805731,0.0
89,0.56143486,0.011303555,0.6011616,0.76110655,0.6646608,0.8409664,0.0
90,0.53988224,0.012046451,0.55818874,0.7976288,0.6892836,0.8676398,0.0
91,0.58608603,0.012920291,0.6684738,0.78097147,0.6814807,0.8399459,0.0
92,0.543613,0.011752938,0.6018355,0.7806199,0.68328804,0.8555987,0.0
93,0.5710536,0.011971664,0.57492733,0.7932585,0.65380305,0.8385807,0.0
94,0.58118445,0.016622959,0.597493,0.77708447,0.6381881,0.8810968,0.0
95,0.5789333,0.013224987,0.66271913,0.7870523,0.64649314,0.8459687,0.0
96,0.6212479,0.014106675,0.60106635,0.7974711,0.66997457,0.8763283,0.0
97,0.5576743,0.010069442,0.60682404,0.78355616,0.6813163,0.85475326,0.0
98,0.62977034,0.01109993,0.6090388,0.73457634,0.6701816,0.86176556,0.0
99,0.54782015,0.010751501,0.59490174,0.77756315,0.63808215,0.83609533,0.0
100,0.5967049,0.014760769,0.62871015,0.79250515,0.6774982,0.8848938,0.0
101,0.55483305,0.011356616,0.88688606,0.5296856,0.038688917,0.9427901,0.0
102,0.5667829,0.009031125,0.87048537,0.4509502,0.04533773,0.9403388,0.0
103,0.46057105,0.007929418,0.8489407,0.5144063,0.044656828,0.94838953,0.0
104,0.41963494,0.44426715,0.8824994,0.41163018,0.48017722,0.20394048,0.0
105,0.4517428,0.42691985,0.8544271,0.43458194,0.54534024,0.22104816,0.0
106,0.44448748,0.4306808,0.8759946,0.40353733,0.5031244,0.20452225,0.0
107,0.44150996,0.45158428,0.9092229,0.49516103,0.4499418,0.27132934,0.0
108,0.39836296,0.3401603,0.90929705,0.53423566,0.46051773,0.23607485,0.0
109,0.41500077,0.3861222,0.9278632,0.48131543,0.47861823,0.28832716,0.0
110,0.37895888,0.42134058,0.9130322,0.602915,0.41834188,0.23192114,0.0
111,0.4144841,0.44251826,0.91152227,0.5715092,0.41377985,0.23380393,0.0
112,0.5710106,0.09175541,0.8286395,0.43497938,0.8183366,0.06674314,0.0
113,0.6140782,0.081568934,0.84418064,0.41763678,0.79430723,0.07733949,0.0
114,0.43168846,0.45067886,0.8547707,0.35765073,0.5627354,0.21830434,0.0
115,0.5240255,0.09916195,0.8382727,0.41482458,0.8157406,0.07054874,0.0
116,0.5822222,0.10241652,0.8546774,0.44155115,0.77491826,0.071367785,0.0
117,0.5740682,0.10143168,0.8391918,0.4150077,0.8137147,0.06972603,0.0
118,0.5530738,0.101328224,0.85111254,0.44341367,0.7782086,0.068820395,0.0
119,0.6083688,0.106407665,0.8167238,0.41704088,0.8153511,0.058584757,0.0
120,0.58092546,0.11618205,0.8339018,0.44832945,0.81277794,0.070239544,0.0
121,0.5727269,0.11467209,0.84250057,0.4439444,0.82067484,0.06552958,0.0
122,0.6145223,0.1012414,0.85889626,0.4051491,0.8043832,0.07381488,0.0
123,0.5850055,0.09781392,0.8655995,0.43691176,0.78127205,0.07916,0.0
124,0.5716862,0.12566032,0.84970707,0.4812579,0.79819256,0.06474309,0.0
125,0.58895975,0.13360028,0.81051075,0.453482,0.7749237,0.04869056,0.0
126,0.61714053,0.09091918,0.8333833,0.4827602,0.7896464,0.0643847,0.0
127,0.53856117,0.109113656,0.79636186,0.41478658,0.7955204,0.072459556,0.0
128,0.46808326,0.40295124,0.866587,0.386328,0.5319273,0.20057994,0.0
129,0.36823723,0.43116125,0.8545775,0.4312918,0.49947923,0.21411239,0.0
130,0.56133366,0.51779354,0.81888586,0.35144117,0.71897846,0.87090594,0.0
131,0.6116841,0.48223516,0.8347753,0.364374,0.6631019,0.879651,0.0
132,0.5901273,0.46623674,0.83537936,0.29565126,0.6939818,0.88707465,0.0
133,0.57708997,0.4923891,0.8165629,0.3728431,0.7058791,0.8870497,0.0
134,0.61116457,0.538912,0.8284209,0.30898625,0.7334951,0.8642411,0.0
135,0.58521,0.4861641,0.79753,0.35655415,0.765722,0.8901411,0.0
136,0.57032466,0.5092114,0.78201985,0.36353156,0.7637938,0.87362266,0.0
137,0.5721927,0.5230762,0.8141627,0.33605108,0.77886266,0.88977355,0.0
138,0.5861944,0.50969416,0.78991485,0.40032485,0.7293224,0.8568323,0.0
139,0.620891,0.5309357,0.7547964,0.3576858,0.72354716,0.86989516,0.0
140,0.39259407,0.44833073,0.84146625,0.3977377,0.540506,0.25138685,0.0
141,0.62381405,0.5299089,0.8035407,0.32795116,0.7284463,0.86787057,0.0
142,0.62512964,0.48983198,0.78860396,0.38877603,0.7548488,0.88924015,0.0
143,0.5623467,0.47198147,0.74170053,0.3510528,0.757377,0.8815518,0.0
144,0.5911708,0.5004584,0.7454115,0.3298777,0.76876324,0.8696643,0.0
145,0.6047555,0.5108805,0.6912764,0.37792063,0.7861587,0.8765432,0.0
146,0.6396768,0.51065236,0.79563403,0.40421057,0.758845,0.85200226,0.0
147,0.5665071,0.5453442,0.7284012,0.3992277,0.79367346,0.8544663,0.0
148,0.6276201,0.5402954,0.7547519,0.44108114,0.7884977,0.8660348,0.0
149,0.5628703,0.48588273,0.74810636,0.38584435,0.76130724,0.84502834,0.0
150,0.5482835,0.5310154,0.7735607,0.38253772,0.7692681,0.8474063,0.0
151,0.42543733,0.45509318,0.88542664,0.4498805,0.5632796,0.24955839,0.0
152,0.47101533,0.5151393,0.751869,0.38352108,0.75056314,0.8953313,0.0
153,0.55720156,0.019323604,0.5568078,0.6575746,0.5326406,0.79444695,0.0
154,0.60707444,0.09908047,0.8172218,0.39487994,0.74033767,0.0612167,0.0
155,0.633171,0.09662499,0.85934377,0.45141816,0.76665705,0.06381242,0.0
156,0.59689456,0.12701511,0.80847865,0.41640538,0.7756881,0.05057747,0.0
157,0.5257099,0.14544924,0.7987683,0.44545257,0.7178294,0.05956516,0.0
158,0.622451,0.1037541,0.76529455,0.52042466,0.7650952,0.06566458,0.0
159,0.591488,0.14326376,0.8006491,0.51467323,0.7602636,0.04640842,0.0
160,0.61325014,0.15680677,0.77620816,0.49305007,0.7720434,0.048316114,0.0
161,0.5541495,0.12387199,0.7922677,0.47049448,0.7793022,0.05495176,0.0
162,0.5421312,0.15121284,0.7605107,0.5067815,0.7446952,0.041486055,0.0
163,0.60355717,0.15375057,0.83433497,0.4935776,0.77364993,0.04439833,0.0
164,0.58617455,0.14060427,0.7709184,0.5107487,0.78702736,0.038778566,0.0
165,0.5845324,0.11996177,0.80026346,0.46136802,0.80996364,0.053423677,0.0
166,0.58557206,0.104873195,0.83640295,0.43424025,0.7711421,0.052636072,0.0
167,0.5279898,0.12976274,0.8073031,0.49377528,0.7390113,0.04461931,0.0
168,0.59503424,0.14749262,0.80477417,0.4790556,0.7741858,0.04552293,0.0
169,0.55780023,0.1298877,0.8018647,0.45787627,0.77548444,0.041551948,0.0
170,0.60230017,0.115194306,0.78416836,0.4785537,0.79145616,0.04817873,0.0
171,0.5915,0.18656048,0.7666163,0.4935924,0.7852578,0.042094555,0.0
172,0.5043006,0.014765902,0.8185389,0.5816464,0.041747604,0.9512455,0.0
173,0.5055715,0.011238715,0.86684316,0.5883193,0.040251285,0.9457578,0.0
174,0.5091868,0.010936749,0.8554367,0.5603492,0.043740954,0.93385446,0.0
175,0.4875877,0.0091973,0.8424566,0.54095894,0.040214527,0.9500531,0.0
176,0.48159352,0.008493191,0.83107716,0.5231202,0.04561589,0.941165,0.0
177,0.5118078,0.0069151227,0.8330609,0.56481594,0.049852487,0.9357194,0.0
178,0.6229058,0.13940622,0.7891909,0.46769947,0.7866441,0.055730585,0.0
179,0.5533444,0.094247654,0.8315171,0.41127104,0.73284984,0.08103965,0.0
180,0.57909817,0.13872169,0.836893,0.44197762,0.7574206,0.050796494,0.0
181,0.5583757,0.14049207,0.8435691,0.46531534,0.76258403,0.053116683,0.0
182,0.6024688,0.094003476,0.8069579,0.40310907,0.7835103,0.06790457,0.0
183,0.5526352,0.09444277,0.7825719,0.44442928,0.7481922,0.052717946,0.0
184,0.54441166,0.105001196,0.77008224,0.49244827,0.7924735,0.061422992,0.0
185,0.56846803,0.12209146,0.8077005,0.47565976,0.7555089,0.06766275,0.0
186,0.61658907,0.10060587,0.8137997,0.43156078,0.73676467,0.06873534,0.0
187,0.5098515,0.092302136,0.79417646,0.43627074,0.803164,0.058404524,0.0
188,0.596358,0.11825678,0.8082791,0.43032998,0.7726653,0.055466097,0.0
189,0.6229236,0.11389365,0.79578614,0.4593625,0.76460594,0.061917745,0.0
190,0.57641053,0.13323824,0.8066849,0.4449259,0.78776157,0.07142123,0.0
191,0.6049321,0.08851047,0.7837257,0.4168049,0.8202506,0.063031875,0.0
192,0.5777446,0.10163461,0.8481969,0.46140847,0.72213984,0.064239874,0.0
193,0.5964073,0.10609823,0.8152314,0.39964056,0.7825983,0.05883714,0.0
194,0.5866419,0.11668235,0.8168013,0.46170834,0.7619362,0.048392627,0.0
195,0.5956832,0.116687365,0.84128785,0.44611856,0.75103414,0.05892456,0.0
196,0.58996695,0.107066795,0.82203853,0.4516587,0.7635532,0.060613193,0.0
197,0.5238346,0.096459195,0.78691876,0.40935534,0.76199275,0.053192988,0.0
198,0.5719112,0.10595262,0.8107005,0.4803935,0.7045082,0.057411876,0.0
199,0.5958549,0.09367867,0.78309494,0.44725084,0.77692366,0.070157,0.0
200,0.6055413,0.09005079,0.80510557,0.3945392,0.75943846,0.062471032,0.0
201,0.6111125,0.10237151,0.77611494,0.42604738,0.7536712,0.055919454,0.0
202,0.5442647,0.091990426,0.8073255,0.42133304,0.7678402,0.061775595,0.0
203,0.6272226,0.116202705,0.7844498,0.4153676,0.79343206,0.05994103,0.0
204,0.5632247,0.097985744,0.80795395,0.44864175,0.7735315,0.06269596,0.0
205,0.55985206,0.44729742,0.82908934,0.37226462,0.6557331,0.9014882,0.0
206,0.61056477,0.015788807,0.578306,0.6689603,0.5562484,0.8559531,0.0
207,0.57275665,0.022778433,0.5630351,0.67475367,0.5996497,0.83896214,0.0
208,0.44856113,0.43886456,0.4322139,0.23509845,0.5152899,0.5622242,0.0
209,0.48456058,0.46526283,0.39760694,0.22168282,0.5408511,0.6012083,0.0
210,0.5062216,0.43186554,0.41205406,0.22582361,0.5114579,0.54357415,0.0
211,0.4868693,0.45306954,0.415323,0.18616375,0.5386911,0.55557,0.0
212,0.47838062,0.47377056,0.38328585,0.1928446,0.51662034,0.54556924,0.0
213,0.51420313,0.45253897,0.38141513,0.23425306,0.52046794,0.55230784,0.0
214,0.46424693,0.49510175,0.38504234,0.23072799,0.52082783,0.535301,0.0
215,0.51481944,0.49950874,0.33592272,0.2001776,0.4973203,0.6011119,0.0
216,0.4637675,0.47530082,0.4037708,0.20416322,0.50481725,0.54521453,0.0
217,0.5136604,0.46153113,0.43389392,0.227111,0.4389945,0.5522469,0.0
218,0.52587813,0.49312323,0.33846104,0.20730367,0.51482445,0.56279945,0.0
219,0.45934197,0.5294776,0.28611705,0.24106027,0.49700952,0.5682209,0.0
220,0.50192684,0.46801975,0.2801188,0.23499677,0.43575338,0.5056129,0.0
221,0.5350306,0.50738907,0.3047153,0.20106319,0.466654,0.5812368,0.0
222,0.41983068,0.46018144,0.32075274,0.23898928,0.4513013,0.54872996,0.0
223,0.504319,0.49387673,0.30581084,0.22531274,0.41739824,0.5615094,0.0
224,0.47375953,0.48753166,0.26441178,0.21086445,0.43006897,0.5220798,0.0
225,0.49489868,0.5308302,0.2956401,0.22430296,0.45094588,0.5853373,0.0
226,0.5348512,0.49832052,0.31117818,0.23079096,0.42207783,0.5503022,0.0
227,0.48675865,0.5096407,0.3119559,0.21055984,0.47763777,0.5599323,0.0
228,0.4534073,0.46789894,0.30164316,0.24585679,0.4828664,0.4733969,0.0
229,0.47333995,0.4549927,0.41673246,0.24191651,0.5696417,0.5366079,0.0
230,0.49062636,0.42925835,0.40089417,0.23088525,0.5355338,0.5579918,0.0
231,0.4844878,0.4430412,0.40789458,0.26057333,0.52243423,0.54718184,0.0
232,0.54287356,0.057529878,0.4616145,0.27242744,0.3546544,0.8975588,0.0
233,0.5397162,0.06037753,0.560272,0.29396597,0.23665042,0.8949356,0.0
234,0.5230805,0.06888748,0.50282156,0.2903292,0.24406368,0.8971923,0.0
235,0.50864506,0.0702086,0.5215202,0.25243655,0.2788485,0.90158427,0.0
236,0.5716965,0.066332616,0.5015303,0.2673669,0.28977308,0.90200454,0.0
237,0.5550534,0.067931846,0.48062316,0.2353351,0.32510495,0.89255154,0.0
238,0.5370227,0.06623169,0.49157026,0.26727307,0.30035856,0.9108066,0.0
239,0.5639679,0.070293084,0.5165057,0.24617401,0.31775224,0.8831683,0.0
240,0.53780335,0.055319585,0.46568835,0.25120255,0.30722713,0.90471774,0.0
241,0.5497598,0.050346542,0.4673815,0.27333283,0.31006902,0.89527637,0.0
242,0.5161524,0.06324145,0.5035778,0.27624038,0.32579088,0.8677624,0.0
243,0.50217384,0.49787664,0.32673886,0.2397623,0.4288285,0.53672,0.0
244,0.553628,0.056369785,0.5181506,0.28866112,0.27450752,0.91015625,0.0
245,0.5611181,0.0707083,0.49236017,0.27996027,0.28829452,0.88483226,0.0
246,0.5236001,0.0551593,0.47906235,0.27760723,0.33481732,0.9104128,0.0
247,0.54266065,0.05053224,0.46722224,0.2631951,0.32929558,0.88748354,0.0
248,0.5440421,0.050127085,0.45114857,0.25849134,0.35442287,0.9033991,0.0
249,0.5382259,0.05918153,0.46685117,0.25893977,0.3181427,0.8930473,0.0
250,0.53115577,0.06121256,0.46918982,0.30284128,0.37963304,0.8995727,0.0
251,0.5676578,0.06133128,0.44720325,0.26696637,0.35072654,0.88320094,0.0
252,0.5366687,0.0711857,0.44351673,0.28518894,0.38040322,0.8966231,0.0
253,0.5419958,0.060829904,0.45093188,0.28440902,0.37374863,0.8996101,0.0
254,0.5298138,0.06572954,0.4512227,0.2804143,0.33900532,0.90281504,0.0
255,0.56709814,0.05778393,0.48241943,0.28004217,0.28975478,0.8984526,0.0
256,0.5051823,0.5170979,0.30438867,0.21716496,0.42531794,0.59343284,0.0
257,0.48912004,0.5062649,0.3415054,0.24729712,0.3439033,0.5764799,0.0
258,0.49967667,0.525956,0.33396742,0.21761082,0.37647775,0.58081585,0.0
259,0.5026372,0.5023913,0.33791953,0.33300573,0.22645038,0.56307274,0.0
260,0.48025125,0.5029284,0.45135185,0.3713399,0.2587472,0.5663639,0.0
261,0.48062176,0.4759157,0.4183544,0.39268443,0.24622196,0.5277989,0.0
262,0.5429416,0.39911094,0.39750573,0.38357574,0.2696763,0.56681246,0.0
263,0.4925641,0.47633332,0.4315286,0.39437816,0.28318703,0.568385,0.0
264,0.50186104,0.44967887,0.47006106,0.37806648,0.26924425,0.51461643,0.0
265,0.53846526,0.15618975,0.7311142,0.36960185,0.68273354,0.8099423,0.0
266,0.49426755,0.13360089,0.75621206,0.33630824,0.68981016,0.8048053,0.0
267,0.4863661,0.16756631,0.73585075,0.35037652,0.715186,0.75489724,0.0
268,0.49999303,0.14062785,0.7617448,0.34844708,0.6592982,0.8054335,0.0
269,0.44537747,0.43281004,0.39449665,0.37862724,0.253757,0.58827084,0.0
270,0.5245759,0.14724675,0.74491984,0.31607544,0.67609483,0.8366034,0.0
271,0.51144546,0.14536864,0.7615502,0.28024256,0.6928238,0.8086318,0.0
272,0.5178961,0.16319779,0.733384,0.25333536,0.67659825,0.7769089,0.0
273,0.5502085,0.16029254,0.7528638,0.33172083,0.6948551,0.7942515,0.0
274,0.48970956,0.16821168,0.7644692,0.30105683,0.69817346,0.77253044,0.0
275,0.5546759,0.1604459,0.7643618,0.25695348,0.65231836,0.81262845,0.0
276,0.49334502,0.14044055,0.7895017,0.29733846,0.6328466,0.77349025,0.0
277,0.56354797,0.15937507,0.79607236,0.32141232,0.58509415,0.7911638,0.0
278,0.56372726,0.16578679,0.7258318,0.301719,0.6621486,0.77915096,0.0
279,0.48221397,0.184894,0.6604363,0.34227532,0.6463709,0.7918833,0.0
280,0.56537396,0.14118317,0.6996945,0.29146674,0.5784884,0.7557457,0.0
281,0.52356523,0.14269292,0.7385949,0.3232387,0.6841332,0.7872374,0.0
282,0.559387,0.060438454,0.5387381,0.28329152,0.22302754,0.90222526,0.0
283,0.5084514,0.47617638,0.39504585,0.3560901,0.2498526,0.5092261,0.0
284,0.4754292,0.46757156,0.39016995,0.41457048,0.24520603,0.53107625,0.0
285,0.48169243,0.5017301,0.3907938,0.2655207,0.3554428,0.5411167,0.0
286,0.49980143,0.5003364,0.35811606,0.28489408,0.354467,0.5840202,0.0
287,0.47588664,0.533113,0.35430503,0.29332668,0.36382574,0.49989966,0.0
288,0.4874091,0.50532466,0.33390674,0.2962879,0.3081173,0.54822767,0.0
289,0.47772694,0.52665144,0.3443884,0.25743806,0.30251354,0.55956805,0.0
290,0.48021835,0.49992508,0.35171217,0.2663255,0.30617958,0.57685256,0.0
291,0.44237685,0.49808913,0.33334324,0.26999727,0.30599433,0.5417962,0.0
292,0.48774165,0.5116756,0.355038,0.3022873,0.33375487,0.53736615,0.0
293,0.502836,0.5444506,0.348531,0.3065754,0.312583,0.5395267,0.0
294,0.5492091,0.5364854,0.37812153,0.25165367,0.3007032,0.5625359,0.0
295,0.48488244,0.48851332,0.41649222,0.39694798,0.2652571,0.54514474,0.0
296,0.48371768,0.5302868,0.3207455,0.28209993,0.28960735,0.58144915,0.0
297,0.4604994,0.50380576,0.33927026,0.3821624,0.29372302,0.55764204,0.0
298,0.5231435,0.465973,0.37861064,0.34892455,0.24341233,0.52793044,0.0
299,0.45697778,0.45318252,0.39572057,0.3232679,0.20168297,0.56761307,0.0
300,0.54978114,0.42540538,0.3958601,0.34121907,0.20779377,0.56747836,0.0
301,0.45915222,0.4438549,0.35474336,0.35954443,0.24134171,0.5652333,0.0
302,0.4761105,0.5031932,0.40565282,0.34414977,0.24706861,0.5705524,0.0
303,0.4781822,0.46060857,0.40260842,0.3677318,0.25587717,0.64482933,0.0
304,0.48937505,0.44116864,0.36884293,0.3890824,0.24142914,0.56925213,0.0
305,0.48217618,0.45858514,0.38605317,0.3817407,0.28174388,0.56064117,0.0
306,0.49045792,0.45021135,0.38126582,0.3907654,0.28436947,0.56296414,0.0
307,0.52348,0.48523584,0.3383014,0.30792332,0.28674322,0.5188872,0.0
308,0.5564634,0.06919648,0.515921,0.2720728,0.23296455,0.8922636,0.0
309,0.54724216,0.07178991,0.5352122,0.25247306,0.2361503,0.89699554,0.0
310,0.5599023,0.06237189,0.54110396,0.2740941,0.22983536,0.88174206,0.0
311,0.4309376,0.08212537,0.8495323,0.3956277,0.38018927,0.5121692,0.0
312,0.50068796,0.075884156,0.8577878,0.41942894,0.42052898,0.55728066,0.0
313,0.44984066,0.09197548,0.8544647,0.46285212,0.44205904,0.518039,0.0
314,0.48961985,0.07926651,0.87852067,0.39714244,0.43890533,0.5079979,0.0
315,0.47884557,0.07532473,0.8693785,0.44240177,0.43674108,0.45292345,0.0
316,0.45280933,0.07698984,0.8815631,0.409616,0.43304536,0.48582894,0.0
317,0.50259805,0.10055962,0.87369066,0.44716883,0.47070542,0.5423739,0.0
318,0.44584668,0.10493276,0.8588017,0.4343389,0.43988824,0.5351768,0.0
319,0.5178587,0.08310087,0.8731392,0.44271743,0.49019447,0.499594,0.0
320,0.4634036,0.07237511,0.8589874,0.43835095,0.46043792,0.5071566,0.0
321,0.48607537,0.0797782,0.855393,0.42146185,0.39123473,0.5455484,0.0
322,0.46521035,0.06967738,0.8868158,0.4709728,0.4311333,0.5747595,0.0
323,0.48446262,0.103412494,0.873519,0.42213255,0.47152346,0.49512067,0.0
324,0.49568006,0.086209066,0.8772029,0.45586514,0.4938676,0.5255016,0.0
325,0.45671338,0.07838863,0.8598722,0.41076425,0.4965522,0.5027306,0.0
326,0.48471177,0.08209797,0.84748507,0.44793406,0.48550266,0.47180554,0.0
327,0.50006235,0.061423957,0.8504938,0.4660187,0.4827048,0.5099109,0.0
328,0.5047788,0.0696114,0.86399704,0.4616375,0.46086082,0.49509823,0.0
329,0.48543173,0.07838867,0.85862464,0.4651047,0.46788514,0.55996454,0.0
330,0.4591515,0.07235427,0.83709353,0.4393557,0.49840507,0.5270128,0.0
331,0.49134952,0.08591943,0.84404135,0.44989696,0.56779706,0.48079917,0.0
332,0.45799944,0.08501865,0.8460565,0.50969857,0.5647084,0.44332176,0.0
